Feature,Normalized.Dispersion
ENSG00000284716,nan
ENSG00000116285,-1.1316023440097687
ENSG00000162426,-1.4083920275984054
ENSG00000142599,0.7630976126780474
ENSG00000232912,-1.2761783177463923
ENSG00000074800,-1.3478245715872066
ENSG00000230679,nan
ENSG00000142583,1.202940233970739
ENSG00000180758,-1.1785796713190522
ENSG00000228526,-1.3951366133241017
ENSG00000234546,1.2247814572559617
ENSG00000049239,1.1903207822333
ENSG00000171621,-0.9795440004436107
ENSG00000284693,2.0617244391921714
ENSG00000171612,-0.13230626361489958
ENSG00000188807,-1.4815750059659951
ENSG00000171608,1.0402749700970466
ENSG00000179840,nan
ENSG00000231789,0.6225651659846737
ENSG00000171603,0.9436714320288524
ENSG00000178585,0.22136835314014908
ENSG00000162441,1.9058875919977514
ENSG00000228150,nan
ENSG00000173614,-0.008483440838130992
ENSG00000162444,0.5862857623899497
ENSG00000130939,-0.22338838478384754
ENSG00000054523,-1.7411953679089884
ENSG00000284642,2.6195594363648924
ENSG00000142657,-1.2299675583974639
ENSG00000175279,-2.1607030296307075
ENSG00000241563,-0.0630430691293985
ENSG00000160049,-1.5399911579148866
ENSG00000142655,-0.2153678264429479
ENSG00000130940,-3.4964807646954283
ENSG00000175262,nan
ENSG00000120948,-2.6369838243340045
ENSG00000271895,2.2061033163164283
ENSG00000116649,-1.0648987587917709
ENSG00000171824,1.5917154896968904
ENSG00000198793,0.09004980591879704
ENSG00000120942,-1.3623489880064215
ENSG00000204624,nan
ENSG00000116661,-1.5737382179417259
ENSG00000132879,0.08953788103116901
ENSG00000116663,0.367254359609436
ENSG00000116670,3.388711864639169
ENSG00000177674,0.8927049122232686
ENSG00000215910,-1.0626050878462467
ENSG00000177000,-2.093780123359422
ENSG00000011021,1.6849615197776429
ENSG00000285646,-0.9573990077494465
ENSG00000116685,2.1399587862017326
ENSG00000083444,0.8082044398089927
ENSG00000116688,-1.357972961669899
ENSG00000116691,0.025773841335996816
ENSG00000120949,-0.2601910647099501
ENSG00000028137,0.7630954913711077
ENSG00000048707,-1.2233339082182026
ENSG00000162496,-1.4105785479341346
ENSG00000272482,nan
ENSG00000182330,nan
ENSG00000162493,-0.6839937154942256
ENSG00000116731,-1.066030572042068
