Feature ID,Feature Name,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSG00000196975,ANXA4,0.5621002106509673,0.0,0.0,7425,2.8149395331494556,1320
ENSG00000140279,DUOX2,0.5593721510712019,0.0,0.0,3700,1.5684529787497807,813
ENSG00000211893,IGHG2,0.5553922987893192,0.0,0.0,29342,16.856532550184323,1786
ENSG00000211898,IGHD,0.5544826633755451,0.0,0.0,5072,2.281731343628076,759
ENSG00000118785,SPP1,0.550449414665245,0.0,0.0,15738,5.81218034583931,1547
ENSG00000113140,SPARC,0.5491647559763329,0.0,0.0,37534,21.041676181698037,1871
ENSG00000197956,S100A6,0.5455547812580723,0.0,0.0,54732,22.750487577338262,1871
ENSG00000272398,CD24,0.5452271694140951,0.0,0.0,4240,1.5038342440260979,1009
ENSG00000010438,PRSS3,0.5426945595295026,0.0,0.0,1464,0.3632632118213563,381
ENSG00000171747,LGALS4,0.5405180454692454,0.0,0.0,4154,1.4385659085739229,934
ENSG00000140274,DUOXA2,0.5359754001496722,0.0,0.0,2369,1.0086314962288685,625
ENSG00000120738,EGR1,0.5336577042551957,0.0,0.0,15125,8.591483775673847,1848
ENSG00000111057,KRT18,0.5309687063294399,0.0,0.0,8406,3.128921003223805,1360
ENSG00000131203,IDO1,0.5293325450113182,0.0,0.0,2189,0.8103447214798062,596
ENSG00000211892,IGHG4,0.5273721537929706,0.0,0.0,17865,10.326740671142309,1691
ENSG00000189058,APOD,0.5238706009461249,0.0,0.0,11793,5.914360112264089,1680
ENSG00000176153,GPX2,0.523617527745711,0.0,0.0,4580,1.8009314901092723,1037
ENSG00000094755,GABRP,0.5179280126570402,0.0,0.0,2198,0.7321180684729889,594
ENSG00000087086,FTL,0.5173946385436707,0.0,0.0,95156,48.67117470505309,1871
ENSG00000137673,MMP7,0.5129692326898204,0.0,0.0,12245,4.876980697018528,1511
ENSG00000143153,ATP1B1,0.5045172707600761,0.0,0.0,9353,3.4487760857684737,1439
ENSG00000127324,TSPAN8,0.504053426585794,0.0,0.0,4794,1.7072694356466944,1044
ENSG00000185499,MUC1,0.5037201463648333,0.0,0.0,5138,1.8577959692371753,1076
ENSG00000139329,LUM,0.5035334746729512,0.0,0.0,23391,13.459554380534447,1864
ENSG00000137959,IFI44L,0.50211744824796,0.0,0.0,4822,1.8774540494827985,1210
ENSG00000134827,TCN1,0.49732448226939496,0.0,0.0,3158,1.2800198478495006,771
ENSG00000179388,EGR3,0.48856886448359144,0.0,0.0,3973,2.571837834842691,1416
ENSG00000102265,TIMP1,0.4876589995588047,0.0,0.0,29695,14.810777785115965,1858
ENSG00000120129,DUSP1,0.4874529008431307,0.0,0.0,8775,5.160310358716008,1791
ENSG00000132465,JCHAIN,0.48666540877054815,0.0,0.0,25401,13.580732196752233,1816
ENSG00000211592,IGKC,0.48245078322460355,0.0,0.0,420746,220.92764692315635,1872
ENSG00000087245,MMP2,0.48158307998293565,0.0,0.0,12662,7.436891891549097,1834
ENSG00000102837,OLFM4,0.476392012041827,0.0,0.0,4739,1.916076941849568,1009
ENSG00000166923,GREM1,0.4744448502231972,0.0,0.0,5489,3.185938532769143,1490
ENSG00000075624,ACTB,0.47378674630433326,0.0,0.0,90390,44.31091711779294,1872
ENSG00000163359,COL6A3,0.4681730742248175,0.0,0.0,17112,9.667115852460546,1846
ENSG00000039537,C6,0.4680456541204714,0.0,0.0,1569,0.5718177920786978,593
ENSG00000167644,C19orf33,0.46627712611000505,0.0,0.0,4058,1.423921103765721,953
ENSG00000106258,CYP3A5,0.4662625628297853,0.0,0.0,3108,1.098425629960869,878
ENSG00000119888,EPCAM,0.46487462003416535,0.0,0.0,5078,1.8013896813664676,1120
ENSG00000160789,LMNA,0.46455700135582884,0.0,0.0,9109,5.4000883726458575,1809
ENSG00000157005,SST,0.4619803990940547,0.0,0.0,8805,4.531026263902637,1325
ENSG00000108846,ABCC3,0.46153060601853657,0.0,0.0,4140,1.481131955127386,1063
ENSG00000211896,IGHG1,0.4612326087639164,0.0,0.0,145852,74.7741578850821,1871
ENSG00000184956,MUC6,0.4589378922608523,0.0,0.0,869,0.3009690731511361,372
ENSG00000211897,IGHG3,0.45671540216011647,0.0,0.0,19407,9.595545071202563,1682
ENSG00000124232,RBPJL,0.44974180330174734,0.0,0.0,403,0.10490329575851538,161
ENSG00000198959,TGM2,0.4495396115013605,0.0,0.0,13902,7.412723748095256,1821
ENSG00000179862,CITED4,0.4495203556757137,0.0,0.0,2334,0.8255695164277743,805
ENSG00000162366,PDZK1IP1,0.4481754746105667,0.0,0.0,3114,1.1374209627913894,897
ENSG00000213886,UBD,0.44669008386464837,0.0,0.0,4241,1.5690722776620003,1063
ENSG00000170373,CST1,0.4465295476919364,0.0,0.0,1352,0.6707698782240059,476
ENSG00000119917,IFIT3,0.4429599694204014,0.0,0.0,2377,0.8892339334692677,854
ENSG00000103534,TMC5,0.44244317423750745,0.0,0.0,2331,0.8166646407463222,789
ENSG00000146674,IGFBP3,0.4424013174453772,0.0,0.0,7587,3.615988109844284,1509
ENSG00000077942,FBLN1,0.4413748790857626,0.0,0.0,10104,5.86915284272549,1792
ENSG00000107796,ACTA2,0.43853553912030685,0.0,0.0,17244,9.75538691609289,1853
ENSG00000116833,NR5A2,0.4367357309924399,0.0,0.0,1758,0.6112519556077657,659
ENSG00000124225,PMEPA1,0.43631693762602164,0.0,0.0,7489,2.910432823425841,1458
ENSG00000149591,TAGLN,0.4356358953531043,0.0,0.0,10759,6.165785456678065,1814
ENSG00000125398,SOX9,0.4356232018983434,0.0,0.0,2263,0.7885945764895648,783
ENSG00000187608,ISG15,0.43166512366600074,0.0,0.0,3403,1.3509805344320256,1082
ENSG00000211675,IGLC1,0.43139531454628827,0.0,0.0,43320,22.850160922574556,1848
ENSG00000164825,DEFB1,0.4304921061624004,0.0,0.0,3268,1.2322847891783577,945
ENSG00000169035,KLK7,0.43021919505604905,0.0,0.0,782,0.30135380071937984,323
ENSG00000026025,VIM,0.4276324167430041,0.0,0.0,24674,13.214461390486893,1868
ENSG00000163453,IGFBP7,0.4263365076258916,0.0,0.0,57440,29.736020066474843,1870
ENSG00000117983,MUC5B,0.42627626765411275,0.0,0.0,1263,0.5221919699494895,435
ENSG00000211685,IGLC7,0.4253800021371715,0.0,0.0,348,0.16693887604444146,111
ENSG00000149043,SYT8,0.42062936103794213,0.0,0.0,1730,0.6223478544049165,636
ENSG00000132470,ITGB4,0.4193688156640517,0.0,0.0,4034,1.4429395793539166,1040
ENSG00000129451,KLK10,0.4188825792052673,0.0,0.0,979,0.33461717044855893,374
ENSG00000143384,MCL1,0.41879137918585335,0.0,0.0,15649,8.677507579889816,1864
ENSG00000008517,IL32,0.41775155366361727,0.0,0.0,15015,6.152839993405678,1764
ENSG00000137731,FXYD2,0.41165738761229387,0.0,0.0,2060,0.743048513803561,735
ENSG00000132693,CRP,0.4088424000027794,0.0,0.0,2009,0.7428355460141406,615
ENSG00000137699,TRIM29,0.40809875416194963,0.0,0.0,822,0.2860646741860349,357
ENSG00000188257,PLA2G2A,0.408093547506704,0.0,0.0,570,0.3742449948331656,280
ENSG00000165949,IFI27,0.40783267413732255,0.0,0.0,5442,2.1855295908982075,1337
ENSG00000204140,CLPSL1,0.4073756115645689,0.0,0.0,119,0.0266781844910471,70
ENSG00000095752,IL11,0.405661111412132,0.0,0.0,767,0.403398514489804,298
ENSG00000150991,UBC,0.40451382021395177,0.0,0.0,102947,50.86210816683013,1872
ENSG00000115461,IGFBP5,0.4037795908617289,0.0,0.0,13796,6.625551744731132,1742
ENSG00000240038,AMY2B,0.40367330119073147,0.0,0.0,3516,1.063188785879857,915
ENSG00000187479,C11orf96,0.403098270292334,0.0,0.0,6645,3.9122218125984247,1713
ENSG00000121858,TNFSF10,0.4029671499144809,0.0,0.0,4710,1.7287815639632254,1203
ENSG00000114771,AADAC,0.4022145624775402,0.0,0.0,247,0.07072107695919165,125
ENSG00000196620,UGT2B15,0.4020654317760327,0.0,0.0,585,0.23900135896095148,303
ENSG00000160181,TFF2,0.40193238541624837,0.0,0.0,399,0.16354655452573738,173
ENSG00000058085,LAMC2,0.39872154268968635,0.0,0.0,2481,0.8937576565287488,781
ENSG00000089199,CHGB,0.3979407967230497,0.0,0.0,3558,1.7709582570306321,946
ENSG00000197249,SERPINA1,0.397868431483124,0.0,0.0,6306,2.59533955885739,1298
ENSG00000106927,AMBP,0.39781423864563226,0.0,0.0,703,0.23527274604199092,339
ENSG00000137573,SULF1,0.3970423458016379,0.0,0.0,11119,5.45395807267058,1746
ENSG00000114204,SERPINI2,0.3961943988983534,0.0,0.0,363,0.09434841278952073,159
ENSG00000169245,CXCL10,0.39533138249254585,0.0,0.0,604,0.2147451730383952,291
ENSG00000103375,AQP8,0.39381923502409216,0.0,0.0,328,0.093374532016441,133
ENSG00000132386,SERPINF1,0.3927837811580165,0.0,0.0,10519,5.982777576540741,1809
ENSG00000109193,SULT1E1,0.392249750989449,0.0,0.0,176,0.052590664460062636,93
ENSG00000068078,FGFR3,0.39137206044220213,0.0,0.0,937,0.31600969969510095,475
ENSG00000169856,ONECUT1,0.3913476028167733,0.0,0.0,901,0.2960600779593648,444
ENSG00000159403,C1R,0.39122269430683754,0.0,0.0,19620,10.660712785233407,1862
ENSG00000138079,SLC3A1,0.3898172104779784,0.0,0.0,893,0.3049315883997943,447
ENSG00000123342,MMP19,0.3889432959040892,0.0,0.0,3608,2.326353468724953,1373
ENSG00000196188,CTSE,0.38877313239588684,0.0,0.0,942,0.32326295877175454,424
ENSG00000115221,ITGB6,0.3886651673278498,0.0,0.0,2280,0.8140396318280863,755
ENSG00000189143,CLDN4,0.3867222554066998,0.0,0.0,2271,0.7933476315566186,754
ENSG00000205542,TMSB4X,0.3864060301077885,0.0,0.0,109736,51.208479280546456,1872
ENSG00000125730,C3,0.38424948940172715,0.0,0.0,23368,11.731094116024494,1856
ENSG00000080293,SCTR,0.38344911370974305,0.0,0.0,1516,0.575238058199373,656
ENSG00000138755,CXCL9,0.3833866946155392,0.0,0.0,913,0.34610404043360465,393
ENSG00000065361,ERBB3,0.3830468173136319,0.0,0.0,1959,0.6893092636075006,709
ENSG00000162522,KIAA1522,0.38236687458435736,0.0,0.0,2937,1.0887620465134915,976
ENSG00000211899,IGHM,0.38213257527523553,0.0,0.0,9270,5.21681092243066,1543
ENSG00000124145,SDC4,0.38166193188940983,0.0,0.0,4025,1.525370755255214,1144
ENSG00000160182,TFF1,0.3813775459760562,0.0,0.0,713,0.3000973510215264,310
ENSG00000163347,CLDN1,0.3806226850552027,0.0,0.0,2560,0.9447598607524109,878
ENSG00000122641,INHBA,0.37971469384744333,0.0,0.0,8129,4.679102405934198,1756
ENSG00000163399,ATP1A1,0.3794420740584236,0.0,0.0,6539,2.54379509600367,1446
ENSG00000131746,TNS4,0.3783861196531318,0.0,0.0,602,0.20892808382363462,287
ENSG00000106624,AEBP1,0.3776236023686714,0.0,0.0,16112,8.831871209528805,1843
ENSG00000103196,CRISPLD2,0.3773702436062998,0.0,0.0,8928,5.1385250471734665,1789
ENSG00000120885,CLU,0.37709870308605287,0.0,0.0,17113,7.871712010129351,1802
ENSG00000115415,STAT1,0.3765736978403583,0.0,0.0,4661,1.861263033457478,1317
ENSG00000060718,COL11A1,0.3764307928977959,0.0,0.0,1427,0.8944945924545018,785
ENSG00000076864,RAP1GAP,0.37608278562509473,0.0,0.0,1810,0.644672654314194,735
ENSG00000017427,IGF1,0.3760325107489392,0.0,0.0,1580,1.0548996057159756,871
ENSG00000169894,MUC3A,0.37479329871566386,0.0,0.0,1197,0.4689278943099202,488
ENSG00000186340,THBS2,0.37477542112009915,0.0,0.0,6542,3.767213211878268,1668
ENSG00000172724,CCL19,0.37463261929047703,0.0,0.0,2085,1.125990972014612,792
ENSG00000157551,KCNJ15,0.3728284545941029,0.0,0.0,1179,0.43617648990411706,550
ENSG00000131771,PPP1R1B,0.37115857292706245,0.0,0.0,964,0.3266545361895345,454
ENSG00000140297,GCNT3,0.36959294018962957,0.0,0.0,1429,0.5239114969940319,576
ENSG00000123838,C4BPA,0.3687210274561727,0.0,0.0,660,0.2180880600888751,347
ENSG00000135480,KRT7,0.3686504853670629,0.0,0.0,3287,1.2786431440026815,1004
ENSG00000089356,FXYD3,0.36716193125155394,0.0,0.0,1715,0.616898936669041,648
ENSG00000177606,JUN,0.3649196612521648,0.0,0.0,7322,4.156301674458335,1738
ENSG00000140285,FGF7,0.36436996886915757,0.0,0.0,2724,1.6875335130779796,1221
ENSG00000128016,ZFP36,0.3639002855720694,0.0,0.0,10039,5.662958906083217,1834
ENSG00000147676,MAL2,0.36389689393981295,0.0,0.0,1921,0.6891276401324292,750
ENSG00000196924,FLNA,0.3636018594481283,0.0,0.0,16131,8.802546079386799,1860
ENSG00000166147,FBN1,0.3631146484049212,0.0,0.0,7462,4.4137408083878515,1764
ENSG00000078401,EDN1,0.36238153125162886,0.0,0.0,1365,0.4637493950723618,555
ENSG00000167757,KLK11,0.3611462877149275,0.0,0.0,531,0.17428024204066142,269
ENSG00000128564,VGF,0.36099638863674954,0.0,0.0,890,0.5030540538435404,363
ENSG00000182492,BGN,0.3606547350330151,0.0,0.0,20456,10.894002589416894,1860
ENSG00000159166,LAD1,0.36059317108557204,0.0,0.0,1750,0.6180582231702629,713
ENSG00000138449,SLC40A1,0.35940137044304094,0.0,0.0,7044,2.6631532185614972,1444
ENSG00000117984,CTSD,0.3584028242812529,0.0,0.0,23048,11.44279476355956,1854
ENSG00000142949,PTPRF,0.3567291127095536,0.0,0.0,2693,0.9815052567021286,953
ENSG00000139055,ERP27,0.35573284900821134,0.0,0.0,447,0.12371962015814722,221
ENSG00000160180,TFF3,0.3555985725480163,0.0,0.0,697,0.2950796497336988,338
ENSG00000101335,MYL9,0.35516051496136186,0.0,0.0,18422,10.015241957626154,1854
ENSG00000019582,CD74,0.35508940072371004,0.0,0.0,35038,17.19988291462859,1870
ENSG00000124107,SLPI,0.35498804993973204,0.0,0.0,1984,0.7511971311001767,759
ENSG00000163534,FCRL1,0.3545359205753894,0.0,0.0,223,0.1514184314676405,130
ENSG00000268104,SLC6A14,0.35309561930275224,0.0,0.0,608,0.20025746676887676,282
ENSG00000169248,CXCL11,0.35291575309413314,0.0,0.0,371,0.13112562145708304,213
ENSG00000136872,ALDOB,0.350174784787566,0.0,0.0,1161,0.4356870889041937,523
ENSG00000198417,MT1F,0.3500063646035164,0.0,0.0,1407,0.4759184952565084,630
ENSG00000275410,HNF1B,0.3498156978543789,0.0,0.0,1222,0.4455537879829771,603
ENSG00000243509,TNFRSF6B,0.3492590614593907,0.0,0.0,2110,0.8184757875720007,794
ENSG00000211933,IGHV6-1,0.3470217037650997,0.0,0.0,3152,1.5564053299060288,751
ENSG00000171951,SCG2,0.34665753309362535,0.0,0.0,2530,1.3325823477576442,932
ENSG00000196352,CD55,0.34534785929932205,0.0,0.0,5293,2.1146935331082704,1361
ENSG00000004776,HSPB6,0.34520527497894965,0.0,0.0,3791,2.3333620912233615,1492
ENSG00000107562,CXCL12,0.3439797511087702,0.0,0.0,5220,3.0521546881422403,1613
ENSG00000109084,TMEM97,0.3436231765896069,0.0,0.0,1075,0.33173365053919807,462
ENSG00000188488,SERPINA5,0.3423887932117727,0.0,0.0,868,0.3073745667253782,451
ENSG00000162772,ATF3,0.34151484072405264,0.0,0.0,3778,2.2711394041261896,1417
ENSG00000148702,HABP2,0.3406889791650344,0.0,0.0,417,0.13866532631979422,249
ENSG00000168528,SERINC2,0.34055528208973274,0.0,0.0,2399,0.8800149950832474,868
ENSG00000164756,SLC30A8,0.3400956391642067,0.0,0.0,2728,1.303933471126116,901
ENSG00000150687,PRSS23,0.3398978707497659,0.0,0.0,5336,3.1843495010589744,1656
ENSG00000105357,MYH14,0.33931771065494887,0.0,0.0,1754,0.6256120992825459,718
ENSG00000160862,AZGP1,0.33836929233007673,0.0,0.0,1165,0.39151337809632725,490
ENSG00000151632,AKR1C2,0.3374977284657391,0.0,0.0,526,0.22470238108847984,269
ENSG00000240583,AQP1,0.3365256861899011,0.0,0.0,7220,2.8813348294155037,1470
ENSG00000125534,PPDPF,0.3358319598669306,0.0,0.0,16618,6.878833901649809,1807
ENSG00000165929,TC2N,0.33556990396232905,0.0,0.0,2189,0.8090046480518059,867
ENSG00000099953,MMP11,0.3345602363706478,0.0,0.0,2565,1.0833863084757243,855
ENSG00000164694,FNDC1,0.33391091117796384,0.0,0.0,1108,0.7569994062477761,669
ENSG00000205358,MT1H,0.333750650825561,0.0,0.0,293,0.07729886952498435,139
ENSG00000157017,GHRL,0.3332617748789528,0.0,0.0,362,0.16050307822313656,136
ENSG00000102854,MSLN,0.33317726522659863,0.0,0.0,536,0.17988920602452904,255
ENSG00000103942,HOMER2,0.33206569728546165,0.0,0.0,1244,0.44908682627024066,586
ENSG00000243649,CFB,0.33115157376620713,0.0,0.0,4411,1.7292429848523132,1262
ENSG00000013588,GPRC5A,0.33030221970899176,0.0,0.0,2165,0.8516308596800168,793
ENSG00000105699,LSR,0.33026047599989916,0.0,0.0,2057,0.7402578355170111,816
ENSG00000174501,ANKRD36C,0.32985528257504687,0.0,0.0,5641,2.4527945841157925,1466
ENSG00000163993,S100P,0.3295601115271053,0.0,0.0,363,0.12307492945150553,195
ENSG00000183844,FAM3B,0.32948908006989974,0.0,0.0,811,0.262693644635084,409
ENSG00000006071,ABCC8,0.32925490849050343,0.0,0.0,2108,1.0294976894021588,780
ENSG00000157601,MX1,0.3289475126538823,0.0,0.0,2780,1.09786747700711,1015
ENSG00000163362,INAVA,0.3275600725870419,0.0,0.0,1181,0.411422833571247,572
ENSG00000250722,SELENOP,0.3273626135795905,0.0,0.0,5961,3.296426590722364,1649
ENSG00000137965,IFI44,0.32677838562965683,0.0,0.0,4536,1.8747843898203764,1352
ENSG00000167183,PRR15L,0.32553023980666435,0.0,0.0,1172,0.39603756451515726,532
ENSG00000130203,APOE,0.323994379167786,0.0,0.0,4856,2.530867283059465,1430
ENSG00000091986,CCDC80,0.32357018534120874,0.0,0.0,5741,3.306517497939057,1639
ENSG00000204580,DDR1,0.3228555495976533,0.0,0.0,3927,1.5030783216115355,1176
ENSG00000177459,ERICH5,0.32130469807268897,0.0,0.0,1007,0.371029587242289,510
ENSG00000141232,TOB1,0.3201777082838813,0.0,0.0,3569,1.348264679565344,1119
ENSG00000170927,PKHD1,0.318016047759779,0.0,0.0,1025,0.3742426131597024,555
ENSG00000140835,CHST4,0.3171013196908288,0.0,0.0,700,0.2591464925023566,417
ENSG00000119547,ONECUT2,0.3154769053257806,0.0,0.0,1253,0.48122600670954074,598
ENSG00000142173,COL6A2,0.31544648019866106,0.0,0.0,10629,5.805866380889422,1833
ENSG00000142677,IL22RA1,0.3150850915404953,0.0,0.0,395,0.11489949374291257,228
ENSG00000153822,KCNJ16,0.3141206102442788,0.0,0.0,810,0.280885068419078,426
ENSG00000111341,MGP,0.313171678668291,0.0,0.0,5951,3.1214973344826693,1620
ENSG00000235162,C12orf75,0.31312231392019074,0.0,0.0,3605,1.3769669916615739,1138
ENSG00000261857,MIA,0.3130959101820976,0.0,0.0,371,0.13078663163267545,216
ENSG00000153292,ADGRF1,0.31235328735948925,0.0,0.0,802,0.2977498850540585,410
ENSG00000138772,ANXA3,0.3122191784979182,0.0,0.0,1437,0.5249927558364371,689
ENSG00000134326,CMPK2,0.3109467527871031,0.0,0.0,1616,0.6238591686268106,767
ENSG00000156738,MS4A1,0.3108539962627673,0.0,0.0,237,0.16056514256109333,129
ENSG00000165507,DEPP1,0.31028939227289726,0.0,0.0,5199,2.3862153247314155,1469
ENSG00000171223,JUNB,0.30938589726687604,0.0,0.0,19836,10.246599556426954,1867
ENSG00000166825,ANPEP,0.30914030810150384,0.0,0.0,1528,0.5534191831618592,680
ENSG00000005884,ITGA3,0.3089465886569856,0.0,0.0,2799,1.045395929827475,1005
ENSG00000169908,TM4SF1,0.30844633249208797,0.0,0.0,4991,1.928304403389084,1304
ENSG00000164078,MST1R,0.3077364050404337,0.0,0.0,1115,0.3947239844677952,536
ENSG00000167642,SPINT2,0.3076537041332388,0.0,0.0,5559,2.218690843973827,1362
ENSG00000120057,SFRP5,0.30722659852696227,0.0,0.0,493,0.16880214431197504,300
ENSG00000163430,FSTL1,0.30664609692360467,0.0,0.0,9361,5.109954949847574,1810
ENSG00000131668,BARX1,0.30565223407715864,0.0,0.0,379,0.12921223226591552,211
ENSG00000141934,PLPP2,0.30508085225828974,0.0,0.0,1354,0.4751343732590868,622
ENSG00000002586,CD99,0.3040451557509502,0.0,0.0,13310,7.090931751538897,1854
ENSG00000180447,GAS1,0.30381773696608333,0.0,0.0,1830,1.1912269569488374,1017
ENSG00000135447,PPP1R1A,0.30085163362137574,0.0,0.0,1248,0.612672388527678,542
ENSG00000211673,IGLV3-1,0.29998670524080656,0.0,0.0,4000,2.215774967385065,1155
ENSG00000158747,NBL1,0.29955425508593314,0.0,0.0,7085,3.9282895601560304,1750
ENSG00000135373,EHF,0.2995192588156233,0.0,0.0,1289,0.4753841731714076,660
ENSG00000257743,MGAM2,0.29912133568370974,0.0,0.0,582,0.19257725518943256,359
ENSG00000181885,CLDN7,0.2984763658771584,0.0,0.0,1670,0.6159226731997348,739
ENSG00000198074,AKR1B10,0.2978694176847075,0.0,0.0,334,0.14088296896880734,191
ENSG00000007306,CEACAM7,0.2976718456546603,0.0,0.0,700,0.2837057990544435,350
ENSG00000241484,ARHGAP8,0.29755712839986576,0.0,0.0,793,0.2670957593415903,408
ENSG00000140937,CDH11,0.2974510956756058,0.0,0.0,4886,2.8369509862397053,1623
ENSG00000204385,SLC44A4,0.29689635163387057,0.0,0.0,996,0.3618418532755451,512
ENSG00000120756,PLS1,0.296627225984792,0.0,0.0,1096,0.3793003888627253,529
ENSG00000124920,MYRF,0.2960920192224169,0.0,0.0,1630,0.606823580112871,735
ENSG00000173193,PARP14,0.29435694848679483,0.0,0.0,3839,1.6189181405061768,1305
ENSG00000111331,OAS3,0.2941800057166363,0.0,0.0,1932,0.7648498672918027,889
ENSG00000198467,TPM2,0.2938742211711365,0.0,0.0,7759,4.415063729835775,1777
ENSG00000132530,XAF1,0.2934398305858511,0.0,0.0,3506,1.4334723682486559,1238
ENSG00000140105,WARS,0.2930543846470188,0.0,0.0,4192,1.770400356330672,1297
ENSG00000100234,TIMP3,0.2905081266117746,0.0,0.0,12924,7.1127367490119475,1829
ENSG00000167483,NIBAN3,0.29042553925238773,0.0,0.0,227,0.1431201175051586,145
ENSG00000087460,GNAS,0.28988426639360854,0.0,0.0,19058,9.24488470310586,1853
ENSG00000187699,C2orf88,0.28895641110972314,0.0,0.0,456,0.1473435143151088,243
ENSG00000100604,CHGA,0.28808927298168435,0.0,0.0,1546,0.7462469765294183,633
ENSG00000188157,AGRN,0.287937305992053,0.0,0.0,3098,1.209268579053404,1129
ENSG00000089127,OAS1,0.2879362967826398,0.0,0.0,2009,0.8094970375172459,897
ENSG00000166922,SCG5,0.2855260422123276,0.0,0.0,2072,1.030822160820465,768
ENSG00000118507,AKAP7,0.2855076305702985,0.0,0.0,881,0.3297321673375338,494
ENSG00000117472,TSPAN1,0.28499541302259823,0.0,0.0,984,0.361635953763962,489
ENSG00000197632,SERPINB2,0.28441247384433044,0.0,0.0,464,0.17647568732918834,247
ENSG00000169429,CXCL8,0.2835359069495007,0.0,0.0,2134,0.8526449746591822,788
ENSG00000145824,CXCL14,0.282933544786123,0.0,0.0,2717,1.3320702884045463,1056
ENSG00000129538,RNASE1,0.28284767436240277,0.0,0.0,3800,1.8071647861005942,1335
ENSG00000166145,SPINT1,0.28148756327632024,0.0,0.0,1811,0.6826867199556669,807
ENSG00000196878,LAMB3,0.2814275441092591,0.0,0.0,1188,0.4248412742942099,542
ENSG00000155629,PIK3AP1,0.28126259988015356,0.0,0.0,1753,0.6800088813606211,818
ENSG00000133110,POSTN,0.2790658424777282,0.0,0.0,4468,2.163433758709719,1400
ENSG00000130176,CNN1,0.2788774897839823,0.0,0.0,1374,0.882188734905618,799
ENSG00000137648,TMPRSS4,0.2787717084287774,0.0,0.0,820,0.28982703886362904,393
ENSG00000178821,TMEM52,0.2776583273591617,0.0,0.0,161,0.04224557872037098,97
ENSG00000198829,SUCNR1,0.2773326100708117,0.0,0.0,287,0.09628736962423809,178
ENSG00000111912,NCOA7,0.27685722051313283,0.0,0.0,4749,1.8693030503629007,1339
ENSG00000149131,SERPING1,0.27587494288193104,0.0,0.0,8946,4.015780256995801,1696
ENSG00000132698,RAB25,0.27553256305259527,0.0,0.0,1076,0.3868652461158527,574
ENSG00000153064,BANK1,0.2753553379787229,0.0,0.0,339,0.1884066603245248,229
ENSG00000184292,TACSTD2,0.2739046385444305,0.0,0.0,1946,0.7677325023030913,831
ENSG00000117322,CR2,0.2738687883155044,0.0,0.0,107,0.05975617868886521,65
ENSG00000216921,FAM240C,0.2737341962137091,0.0,0.0,79,0.018251120253332583,48
ENSG00000112378,PERP,0.2726377604351775,0.0,0.0,1396,0.5076399956572424,701
ENSG00000105509,HAS1,0.2725428777638246,0.0,0.0,778,0.4630811024960095,499
ENSG00000052344,PRSS8,0.2724041411820863,0.0,0.0,828,0.28997379597632994,478
ENSG00000067082,KLF6,0.2721543837411823,0.0,0.0,6117,3.337713218088827,1692
ENSG00000197261,C6orf141,0.27080407828137043,0.0,0.0,784,0.2632575225437557,413
ENSG00000167880,EVPL,0.27002152216210007,0.0,0.0,589,0.20256708210172372,324
ENSG00000173369,C1QB,0.2692876658514215,0.0,0.0,8172,4.291077512785991,1738
ENSG00000188313,PLSCR1,0.26775769251284975,0.0,0.0,9723,4.06638471398089,1728
ENSG00000136883,KIF12,0.2674717330891211,0.0,0.0,1432,0.5577272064280704,718
ENSG00000166482,MFAP4,0.2674430426037328,0.0,0.0,3705,2.0796019447689407,1456
ENSG00000039068,CDH1,0.26637485185310394,0.0,0.0,1986,0.7430737240591448,829
ENSG00000114270,COL7A1,0.26613837364753784,0.0,0.0,872,0.4208009638463937,445
ENSG00000122877,EGR2,0.26481827264386276,0.0,0.0,2485,1.4865473729159375,1194
ENSG00000135052,GOLM1,0.26393446321635394,0.0,0.0,5230,2.1732097269054287,1432
ENSG00000145321,GC,0.2637938652022184,0.0,0.0,1274,0.5514515404512379,590
ENSG00000086619,ERO1B,0.2633952403752083,0.0,0.0,2542,1.1664452771528064,993
ENSG00000122012,SV2C,0.26293680089714694,0.0,0.0,152,0.043655291131934226,75
ENSG00000109472,CPE,0.26216278569328066,0.0,0.0,4550,2.2725664418710805,1418
ENSG00000116133,DHCR24,0.2611661300666922,0.0,0.0,1485,0.5650822876974226,717
ENSG00000130635,COL5A1,0.2600955145597874,0.0,0.0,8476,4.549470339512881,1770
ENSG00000223350,IGLV9-49,0.2595687406654525,0.0,0.0,438,0.18690148675837143,176
ENSG00000125148,MT2A,0.2595019076309459,0.0,0.0,17363,8.475549595411845,1847
ENSG00000153234,NR4A2,0.2590649223741041,0.0,0.0,1882,1.1059725302021688,1029
ENSG00000101443,WFDC2,0.258324484636981,0.0,0.0,1255,0.4642202810581585,601
ENSG00000118985,ELL2,0.25827375623436893,0.0,0.0,4723,2.5978136051853213,1597
ENSG00000100097,LGALS1,0.2581055063560688,0.0,0.0,9882,5.126764990076074,1797
ENSG00000137077,CCL21,0.2575191879825899,0.0,0.0,1598,0.8324978528680137,642
ENSG00000164932,CTHRC1,0.25750699531145665,0.0,0.0,4537,2.3817163309868525,1494
ENSG00000011422,PLAUR,0.25743259514730765,0.0,0.0,4557,2.2242599223598796,1441
ENSG00000128298,BAIAP2L2,0.2572824108413928,0.0,0.0,633,0.2144398873850379,325
