Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000112139,MDGA1,0.05677497548752588,0.009019782928543663,1.0,0.05625698022764231,-0.009019782928543663,1.0
ENSG00000156639,ZFAND3,0.9450849765769692,0.10228905158312661,0.8192483342908653,0.880317560969588,-0.10228905158312661,0.8192483342908653
ENSG00000183826,BTBD9,0.4917586338381088,-0.25145438258668673,0.4433301765955018,0.5854893127395366,0.25145438258668673,0.4433301765955018
ENSG00000124767,GLO1,0.6201574245560519,-0.0657110921480838,0.9076986769729598,0.6490388644781696,0.0657110921480838,0.9076986769729598
ENSG00000124721,DNAH8,0.003493844645386208,1.067913471982111,0.6930109449371668,0.0010417959301415242,-1.067913471982111,0.6930109449371668
ENSG00000112164,GLP1R,0.013975378581544831,-0.6901137377119246,0.39259890329626296,0.022919510463113534,0.6901137377119246,0.39259890329626296
ENSG00000112167,SAYSD1,0.11879071794313108,-0.13326246344464066,0.8166332097798454,0.13022449126769053,0.13326246344464066,0.8166332097798454
ENSG00000164626,KCNK5,0.13888032465410177,-1.71998908740932,6.536804953262488e-13,0.45943200519241223,1.71998908740932,6.536804953262488e-13
ENSG00000124780,KCNK17,0.2113776010458656,0.21136626206323283,0.6399827108473684,0.18231428777476677,-0.21136626206323283,0.6399827108473684
ENSG00000095981,KCNK16,0.17905953807604316,-0.07530873592072895,0.9241033126022403,0.1885650633556159,0.07530873592072895,0.9241033126019096
ENSG00000164627,KIF6,0.011354995097505175,0.23141220426499132,0.9688154310254354,0.009376163371273718,-0.23141220426499132,0.9688154310254354
ENSG00000146122,DAAM2,0.17643915459200352,1.1075405461028223,0.0003367999235676161,0.08126008255103889,-1.1075405461028223,0.0003367999235676161
ENSG00000124615,MOCS1,0.3039644841486001,0.4182815437032281,0.1802316226115703,0.22711151277085231,-0.4182815437032281,0.1802316226115703
ENSG00000156564,LRFN2,0.012228456258851729,0.482950971260955,0.7727342726334806,0.008334367441132194,-0.482950971260955,0.7727342726334806
ENSG00000124602,UNC5CL,0.16159031484911213,-1.9886514110114843,1.8567270496317565e-18,0.6438298848274621,1.9886514110114843,1.8567270496317565e-18
ENSG00000124596,OARD1,0.23408759124087594,-0.3169785805695531,0.3484677388372122,0.2917028604396268,0.3169785805695531,0.3484677388372122
ENSG00000112212,TSPO2,0.001746922322693104,0.3309478778159036,1.0,0.0010417959301415242,-0.3309478778159036,1.0
ENSG00000124701,APOBEC2,0.03755882993790174,-0.6019379263255571,0.23654153184765195,0.05729877615778384,0.6019379263255571,0.23654153184765195
ENSG00000001167,NFYA,0.31182563460071905,-0.3589134812232584,0.2376680721904547,0.40004963717434533,0.3589134812232584,0.2376680721904547
ENSG00000161911,TREML1,0.032318062969822425,0.40895038981717846,0.61814592183679,0.02396130639325506,-0.40895038981717846,0.61814592183679
ENSG00000095970,TREM2,0.32667447434361047,0.348364930893315,0.30658705625161126,0.256281798814815,-0.348364930893315,0.30658705625161126
ENSG00000112195,TREML2,0.020963067872317248,2.8048790661483185,0.0013484985449201548,0.0020835918602830484,-2.8048790661483185,0.0013484985449201548
ENSG00000124731,TREM1,0.19303491665758798,1.4318767866666864,2.520172815681692e-06,0.07084212324962365,-1.4318767866666864,2.520172815681692e-06
ENSG00000137166,FOXP4,0.7075035406907071,-0.1622091621915232,0.6741527577946412,0.7917649069075585,0.1622091621915232,0.6741527577946412
ENSG00000112559,MDFI,0.5694966771979519,0.8395367159485281,0.0006086022391041371,0.3177477586931649,-0.8395367159485281,0.0006086022391041371
ENSG00000112561,TFEB,0.3694740712495915,0.05605331677205072,0.9454760962693171,0.3552524121782598,-0.05605331677205072,0.9454760962693171
ENSG00000096088,PGC,0.000873461161346552,-0.25401462290525245,1.0,0.0010417959301415242,0.25401462290525245,1.0
ENSG00000137218,FRS3,0.12141110142717072,0.24591177396010622,0.6400399453162213,0.10209600115386938,-0.24591177396010622,0.6400399453162213
ENSG00000278224,PRICKLE4,0.1799329992373897,-1.274773183072048,7.804633127241685e-08,0.4365124947292987,1.274773183072048,7.804633127241685e-08
ENSG00000214736,TOMM6,0.5101013182263864,-0.36778349786282494,0.19108343484674026,0.6584150278494434,0.36778349786282494,0.19108343484673723
ENSG00000164663,USP49,0.08210534916657589,0.0679134719821115,0.9830885400855337,0.07813469476061433,-0.0679134719821115,0.9830885400855337
ENSG00000124641,MED20,0.12053764026582418,-0.510112981528668,0.1280586737029827,0.1718963284733515,0.510112981528668,0.1280586737029827
ENSG00000112578,BYSL,0.14761493626756728,-0.07344237726343028,0.9259290370750236,0.15522759359108712,0.07344237726343028,0.9259290370751435
ENSG00000112576,CCND3,0.7913558121799761,-0.1856122049008153,0.6051556013264027,0.900111683642277,0.1856122049008153,0.6051556013264027
ENSG00000137413,TAF8,0.39393098376729496,0.13153611187321235,0.7723425712853933,0.3594195958988259,-0.13153611187321235,0.7723425712853933
